Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
26-10-22,12:30:00,"2,455.30","2,477.20",25.99
26-10-22,12:40:00,"2,453.50","2,473.50",25.98
26-10-22,12:50:00,"2,453.50","2,474.10",26.01
26-10-22,13:00:00,"2,451.20","2,473.50",26.01
26-10-22,13:10:00,"2,453.50","2,476.00",26.03
26-10-22,13:20:00,"2,457.60","2,479.10",26.06
26-10-22,13:30:00,"2,460.00","2,480.30",26.07
26-10-22,13:40:00,"2,463.50","2,484.60",26.09
26-10-22,13:50:00,"2,470.00","2,491.30",26.14
26-10-22,14:00:00,"2,467.60","2,488.90",26.15
26-10-22,14:10:00,"2,471.70","2,493.80",26.14
26-10-22,14:20:00,"2,463.50","2,485.80",26.15
26-10-22,14:30:00,"2,465.80","2,487.60",26.17
26-10-22,14:40:00,"2,467.60","2,490.10",26.18
26-10-22,14:50:00,"2,463.50","2,485.20",26.17
26-10-22,15:00:00,"2,465.80","2,487.00",26.17
26-10-22,15:10:00,"2,465.80","2,487.00",26.19
26-10-22,15:20:00,"2,465.80","2,486.40",26.19
26-10-22,15:30:00,"2,463.50","2,485.80",26.19
26-10-22,15:40:00,"2,465.80","2,487.60",26.19
26-10-22,15:50:00,"2,467.60","2,488.90",26.19
26-10-22,16:00:00,"2,470.00","2,492.60",26.19
26-10-22,16:10:00,"2,471.70","2,493.80",26.2
26-10-22,16:20:00,"2,470.00","2,491.90",26.2
26-10-22,16:30:00,"2,470.00","2,492.60",26.22
26-10-22,16:40:00,"2,467.60","2,490.70",26.2
26-10-22,16:50:00,"2,470.00","2,492.60",26.2
26-10-22,17:00:00,"2,470.00","2,492.60",26.2
26-10-22,17:10:00,"2,467.60","2,491.30",26.22
26-10-22,17:20:00,"2,470.00","2,491.90",26.2
26-10-22,17:30:00,"2,478.20","2,502.40",26.24
26-10-22,17:40:00,"2,478.20","2,499.30",26.22
26-10-22,17:50:00,"2,480.00","2,503.60",26.23
26-10-22,18:00:00,"2,478.20","2,499.90",26.22
26-10-22,18:10:00,"2,482.30","2,504.80",26.2
26-10-22,18:20:00,"2,480.00","2,503.60",26.2
26-10-22,18:30:00,"2,475.80","2,499.90",26.19
26-10-22,18:40:00,"2,474.10","2,495.60",26.18
26-10-22,18:50:00,"2,470.00","2,493.80",26.17
26-10-22,19:00:00,"2,471.70","2,495.00",26.17
26-10-22,19:10:00,"2,471.70","2,495.00",26.15
26-10-22,19:20:00,"2,474.10","2,495.60",26.15
26-10-22,19:30:00,"2,474.10","2,496.20",26.15
26-10-22,19:40:00,"2,475.80","2,498.70",26.14
26-10-22,19:50:00,"2,474.10","2,495.60",26.13
26-10-22,20:00:00,"2,470.00","2,494.40",26.12
26-10-22,20:10:00,"2,471.70","2,495.00",26.12
26-10-22,20:20:00,"2,471.70","2,495.00",26.09
26-10-22,20:30:00,"2,470.00","2,493.20",26.09
26-10-22,20:40:00,"2,470.00","2,491.90",26.07
26-10-22,20:50:00,"2,465.80","2,490.10",26.04
26-10-22,21:00:00,"2,465.80","2,489.50",26.03
26-10-22,21:10:00,"2,465.80","2,488.90",26.02
26-10-22,21:20:00,"2,465.80","2,489.50",26.01
26-10-22,21:30:00,"2,461.70","2,486.40",25.97
26-10-22,21:40:00,"2,459.40","2,484.60",25.94
26-10-22,21:50:00,"2,459.40","2,482.70",25.92
26-10-22,22:00:00,"2,457.60","2,482.10",25.92
26-10-22,22:10:00,"2,457.60","2,480.90",25.91
26-10-22,22:20:00,"2,455.30","2,479.70",25.89
26-10-22,22:30:00,"2,455.30","2,478.40",25.87
26-10-22,22:40:00,"2,455.30","2,478.40",25.87
26-10-22,22:50:00,"2,451.20","2,475.40",25.83
26-10-22,23:00:00,"2,451.20","2,474.10",25.83
26-10-22,23:10:00,"2,447.10","2,471.10",25.81
26-10-22,23:20:00,"2,447.10","2,471.10",25.8
26-10-22,23:30:00,"2,445.30","2,468.60",25.77
26-10-22,23:40:00,"2,445.30","2,468.00",25.76
26-10-22,23:50:00,"2,445.30","2,468.00",25.75
27-10-22,0:00:00,"2,442.90","2,467.40",25.73
27-10-22,0:10:00,"2,442.90","2,466.80",25.73
27-10-22,0:20:00,"2,441.20","2,465.60",25.71
27-10-22,0:30:00,"2,439.40","2,464.30",25.7
27-10-22,0:40:00,"2,439.40","2,463.10",25.69
27-10-22,0:50:00,"2,437.10","2,460.60",25.66
27-10-22,1:00:00,"2,437.10","2,460.00",25.65
27-10-22,1:10:00,"2,435.30","2,458.20",25.64
27-10-22,1:20:00,"2,433.00","2,458.20",25.62
27-10-22,1:30:00,"2,433.00","2,456.40",25.6
27-10-22,1:40:00,"2,431.20","2,454.50",25.57
27-10-22,1:50:00,"2,431.20","2,453.90",25.56
27-10-22,2:00:00,"2,428.90","2,452.10",25.55
27-10-22,2:10:00,"2,050.10","2,096.20",25.54
27-10-22,2:20:00,"2,427.10","2,450.80",25.52
27-10-22,2:30:00,"2,428.90","2,451.50",25.51
27-10-22,2:40:00,"2,427.10","2,451.50",25.5
27-10-22,2:50:00,"2,427.10","2,450.80",25.49
27-10-22,3:00:00,"2,427.10","2,450.80",25.48
27-10-22,3:10:00,"2,428.90","2,453.30",25.46
27-10-22,3:20:00,"2,431.20","2,453.30",25.45
27-10-22,3:30:00,"2,427.10","2,450.20",25.44
27-10-22,3:40:00,"2,428.90","2,452.10",25.43
27-10-22,3:50:00,"2,433.00","2,456.40",25.43
27-10-22,4:00:00,"2,427.10","2,449.60",25.39
27-10-22,4:10:00,"2,427.10","2,449.60",25.4
27-10-22,4:20:00,"2,424.80","2,447.80",25.38
27-10-22,4:30:00,"2,424.80","2,447.80",25.38
27-10-22,4:40:00,"2,427.10","2,451.50",25.36
27-10-22,4:50:00,"2,431.20","2,455.70",25.36
27-10-22,5:00:00,"2,385.00","2,405.50",25.34
27-10-22,5:10:00,"2,428.90","2,451.50",25.34
27-10-22,5:20:00,"2,431.20","2,455.10",25.33
27-10-22,5:30:00,"2,427.10","2,449.00",25.31
27-10-22,5:40:00,"2,428.90","2,453.30",25.3
27-10-22,5:50:00,"2,427.10","2,450.80",25.29
27-10-22,6:00:00,"2,431.20","2,455.10",25.29
27-10-22,6:10:00,"2,434.70","2,458.20",25.29
27-10-22,6:20:00,"2,437.10","2,460.00",25.28
27-10-22,6:30:00,"2,441.20","2,464.30",25.27
27-10-22,6:40:00,"2,433.00","2,456.40",25.25
27-10-22,6:50:00,"2,434.70","2,460.00",25.24
27-10-22,7:00:00,"2,431.20","2,455.70",25.24
27-10-22,7:10:00,"2,163.30","2,213.20",25.24
27-10-22,7:20:00,"2,433.00","2,455.10",25.23
27-10-22,7:30:00,"2,437.10","2,460.60",25.23
27-10-22,7:40:00,"2,438.80","2,461.30",25.24
27-10-22,7:50:00,"2,442.90","2,466.20",25.25
27-10-22,8:00:00,"2,438.80","2,462.50",25.24
27-10-22,8:10:00,"2,451.20","2,474.80",25.25
27-10-22,8:20:00,"2,448.80","2,472.30",25.25
27-10-22,8:30:00,"2,437.10","2,460.00",25.27
27-10-22,8:40:00,"2,433.00","2,455.70",25.28
27-10-22,8:50:00,"2,422.40","2,445.30",25.27
27-10-22,9:00:00,"2,424.80","2,445.90",25.3
27-10-22,9:10:00,"2,426.50","2,448.40",25.34
27-10-22,9:20:00,"2,433.00","2,455.70",25.39
27-10-22,9:30:00,"2,434.70","2,457.00",25.43
27-10-22,9:40:00,"2,433.00","2,456.40",25.49
27-10-22,9:50:00,"2,434.70","2,458.80",25.51
27-10-22,10:00:00,"2,438.80","2,460.60",25.56
27-10-22,10:10:00,"2,438.80","2,460.00",25.56
27-10-22,10:20:00,"2,440.60","2,464.30",25.62
27-10-22,10:30:00,"2,440.60","2,464.30",25.65
27-10-22,10:40:00,"2,447.10","2,469.20",25.69
27-10-22,10:50:00,"2,451.20","2,472.90",25.73
27-10-22,11:00:00,"2,452.90","2,476.00",25.81
27-10-22,11:10:00,"2,455.30","2,476.60",25.81
27-10-22,11:20:00,"2,458.80","2,480.30",25.87
27-10-22,11:30:00,"2,457.00","2,479.10",25.85
27-10-22,11:40:00,"2,457.00","2,480.90",25.88
27-10-22,11:50:00,"2,459.40","2,481.50",25.89
27-10-22,12:00:00,"2,459.40","2,482.10",25.91
27-10-22,12:10:00,"2,461.10","2,484.60",25.92
27-10-22,12:20:00,"2,461.10","2,484.00",25.93
27-10-22,12:30:00,"2,461.10","2,483.30",25.94
27-10-22,12:40:00,"2,463.50","2,485.80",25.97
27-10-22,12:50:00,"2,463.50","2,485.80",25.98
27-10-22,13:00:00,"2,462.90","2,487.00",26.02
27-10-22,13:10:00,"2,465.30","2,489.50",26.07
27-10-22,13:20:00,"2,465.30","2,488.90",26.03
27-10-22,13:30:00,"2,467.00","2,489.50",26.06
27-10-22,13:40:00,"2,469.40","2,493.20",26.09
27-10-22,13:50:00,"2,471.10","2,495.60",26.12
27-10-22,14:00:00,"2,471.10","2,495.00",26.09
27-10-22,14:10:00,"2,471.10","2,493.80",26.1
27-10-22,14:20:00,"2,471.10","2,495.00",26.09
27-10-22,14:30:00,"2,469.40","2,493.20",26.1
27-10-22,14:40:00,"2,471.10","2,493.80",26.1
27-10-22,14:50:00,"2,469.40","2,492.60",26.1
27-10-22,15:00:00,"2,467.00","2,489.50",26.12
27-10-22,15:10:00,"2,467.00","2,490.70",26.12
27-10-22,15:20:00,"2,467.00","2,489.50",26.12
27-10-22,15:30:00,"2,467.00","2,490.10",26.13
27-10-22,15:40:00,"2,469.40","2,493.20",26.1
27-10-22,15:50:00,"2,467.00","2,491.30",26.1
27-10-22,16:00:00,"2,473.50","2,496.20",26.09
27-10-22,16:10:00,"2,473.50","2,495.60",26.1
27-10-22,16:20:00,"2,469.40","2,493.20",26.09
27-10-22,16:30:00,"2,469.40","2,491.90",26.08
27-10-22,16:40:00,"2,473.50","2,495.60",26.08
27-10-22,16:50:00,"2,473.50","2,494.40",26.08
27-10-22,17:00:00,"2,467.00","2,491.30",26.06
27-10-22,17:10:00,"2,467.00","2,489.50",26.06
27-10-22,17:20:00,"2,467.00","2,491.30",26.04
27-10-22,17:30:00,"2,469.40","2,493.80",26.04
27-10-22,17:40:00,"2,467.00","2,493.20",26.03
27-10-22,17:50:00,"2,467.00","2,490.70",26.01
27-10-22,18:00:00,"2,467.00","2,489.50",25.99
27-10-22,18:10:00,"2,467.00","2,489.50",25.99
27-10-22,18:20:00,"2,465.30","2,487.00",25.97
27-10-22,18:30:00,"2,461.10","2,484.00",25.96
27-10-22,18:40:00,"2,458.80","2,483.30",25.94
27-10-22,18:50:00,"2,458.80","2,483.30",25.93
27-10-22,19:00:00,"2,457.00","2,481.50",25.92
27-10-22,19:10:00,"2,457.00","2,481.50",25.91
27-10-22,19:20:00,"2,458.80","2,481.50",25.89
27-10-22,19:30:00,"2,457.00","2,480.90",25.88
27-10-22,19:40:00,"2,454.70","2,479.10",25.86
27-10-22,19:50:00,"2,454.70","2,477.80",25.86
27-10-22,20:00:00,"2,452.90","2,476.60",25.83
27-10-22,20:10:00,"2,454.70","2,478.40",25.83
27-10-22,20:20:00,"2,452.90","2,477.20",25.81
27-10-22,20:30:00,"2,448.80","2,472.30",25.8
27-10-22,20:40:00,"2,450.60","2,474.10",25.77
27-10-22,20:50:00,"2,450.60","2,473.50",25.77
27-10-22,21:00:00,"2,133.50","2,181.20",25.76
27-10-22,21:10:00,"2,448.80","2,472.30",25.73
27-10-22,21:20:00,"2,448.80","2,473.50",25.75
27-10-22,21:30:00,"2,448.80","2,472.30",25.72
27-10-22,21:40:00,"2,448.80","2,471.10",25.71
27-10-22,21:50:00,"2,155.30","2,186.60",25.69
27-10-22,22:00:00,"2,444.70","2,468.60",25.67
27-10-22,22:10:00,"2,446.50","2,468.60",25.65
27-10-22,22:20:00,"2,444.70","2,466.80",25.65
27-10-22,22:30:00,"2,444.70","2,468.00",25.64
27-10-22,22:40:00,"2,408.40","2,432.50",25.62
27-10-22,22:50:00,"2,442.40","2,466.20",25.61
27-10-22,23:00:00,"2,442.40","2,466.20",25.61
27-10-22,23:10:00,"2,440.60","2,464.90",25.59
27-10-22,23:20:00,"2,438.80","2,463.70",25.57
27-10-22,23:30:00,"2,440.60","2,463.10",25.56
27-10-22,23:40:00,"2,438.80","2,461.90",25.55
27-10-22,23:50:00,"2,436.50","2,461.90",25.55
28-10-22,0:00:00,"2,436.50","2,459.40",25.54
28-10-22,0:10:00,"2,434.70","2,459.40",25.54
28-10-22,0:20:00,"2,432.40","2,458.20",25.51
28-10-22,0:30:00,"2,249.70","2,272.10",25.51
28-10-22,0:40:00,"2,434.70","2,457.00",25.5
28-10-22,0:50:00,"2,432.40","2,457.00",25.49
28-10-22,1:00:00,"2,432.40","2,456.40",25.48
28-10-22,1:10:00,"2,430.60","2,454.50",25.48
28-10-22,1:20:00,"2,430.60","2,453.90",25.46
28-10-22,1:30:00,"2,430.60","2,453.90",25.45
28-10-22,1:40:00,"2,428.30","2,452.70",25.45
28-10-22,1:50:00,"2,426.50","2,452.10",25.44
28-10-22,2:00:00,"2,426.50","2,451.50",25.43
28-10-22,2:10:00,"2,426.50","2,450.20",25.43
28-10-22,2:20:00,"2,424.80","2,449.00",25.41
28-10-22,2:30:00,"2,426.50","2,449.00",25.4
28-10-22,2:40:00,"2,424.80","2,447.80",25.4
28-10-22,2:50:00,"2,424.80","2,447.80",25.39
28-10-22,3:00:00,"2,422.40","2,445.30",25.39
28-10-22,3:10:00,"2,424.80","2,447.20",25.36
28-10-22,3:20:00,"2,422.40","2,446.60",25.36
28-10-22,3:30:00,"2,420.70","2,442.30",25.34
28-10-22,3:40:00,"2,410.70","2,434.30",25.34
28-10-22,3:50:00,"2,412.50","2,435.50",25.33
28-10-22,4:00:00,"2,418.30","2,441.70",25.31
28-10-22,4:10:00,"2,418.30","2,441.70",25.3
28-10-22,4:20:00,"2,416.60","2,441.70",25.29
28-10-22,4:30:00,"2,418.30","2,442.90",25.29
28-10-22,4:40:00,"2,418.30","2,443.50",25.28
28-10-22,4:50:00,"2,418.30","2,442.90",25.27
28-10-22,5:00:00,"2,418.30","2,443.50",25.27
28-10-22,5:10:00,"2,422.40","2,445.90",25.25
28-10-22,5:20:00,"2,420.70","2,444.70",25.24
28-10-22,5:30:00,"2,426.50","2,449.60",25.24
28-10-22,5:40:00,"2,420.70","2,444.10",25.23
28-10-22,5:50:00,"2,422.40","2,445.90",25.22
28-10-22,6:00:00,"2,424.80","2,449.60",25.2
28-10-22,6:10:00,"2,428.30","2,452.10",25.19
28-10-22,6:20:00,"2,426.50","2,450.80",25.18
28-10-22,6:30:00,"2,416.60","2,439.20",25.14
28-10-22,6:40:00,"2,414.20","2,438.00",25.14
28-10-22,6:50:00,"2,418.30","2,441.70",25.13
28-10-22,7:00:00,"2,418.30","2,441.70",25.13
28-10-22,7:10:00,"2,418.30","2,441.70",25.12
28-10-22,7:20:00,"2,420.70","2,444.10",25.12
28-10-22,7:30:00,"2,420.70","2,443.50",25.12
28-10-22,7:40:00,"2,422.40","2,445.90",25.12
28-10-22,7:50:00,"2,422.40","2,444.10",25.12
28-10-22,8:00:00,"2,424.80","2,448.40",25.12
28-10-22,8:10:00,"2,426.50","2,448.40",25.12
28-10-22,8:20:00,"2,424.20","2,445.90",25.13
28-10-22,8:30:00,"2,416.60","2,439.80",25.13
28-10-22,8:40:00,"2,420.10","2,441.70",25.14
28-10-22,8:50:00,"2,422.40","2,444.10",25.19
28-10-22,9:00:00,"2,426.50","2,449.00",25.27
28-10-22,9:10:00,"2,430.60","2,453.30",25.29
28-10-22,9:20:00,"2,442.40","2,464.90",25.33
28-10-22,9:30:00,"2,442.40","2,463.70",25.39
28-10-22,9:40:00,"2,438.30","2,460.60",25.43
28-10-22,9:50:00,"2,446.50","2,468.60",25.48
28-10-22,10:00:00,"2,450.60","2,473.50",25.51
28-10-22,10:10:00,"2,452.30","2,474.80",25.57
28-10-22,10:20:00,"2,452.30","2,475.40",25.61
28-10-22,10:30:00,"2,448.20","2,472.30",25.62
28-10-22,10:40:00,"2,448.20","2,470.50",25.64
28-10-22,10:50:00,"2,452.90","2,474.80",25.69
28-10-22,11:00:00,"2,452.30","2,475.40",25.73
28-10-22,11:10:00,"2,454.70","2,477.20",25.77
28-10-22,11:20:00,"2,452.30","2,474.80",25.77
28-10-22,11:30:00,"2,452.30","2,474.80",25.76
28-10-22,11:40:00,"2,452.30","2,476.00",25.78
28-10-22,11:50:00,"2,454.70","2,476.60",25.78
28-10-22,12:00:00,"2,454.70","2,477.20",25.82
28-10-22,12:10:00,"2,454.70","2,477.20",25.81
28-10-22,12:20:00,"2,454.70","2,477.20",25.83
28-10-22,12:30:00,"2,454.70","2,478.40",25.87
28-10-22,12:40:00,"2,458.80","2,480.90",25.88
28-10-22,12:50:00,"2,462.30","2,485.20",25.97
28-10-22,13:00:00,"2,462.30","2,484.60",25.97
28-10-22,13:10:00,"2,464.70","2,487.60",26.04
28-10-22,13:20:00,"2,464.70","2,487.00",26.02
28-10-22,13:30:00,"2,466.40","2,487.60",26.02
28-10-22,13:40:00,"2,466.40","2,490.10",26.06
28-10-22,13:50:00,"2,466.40","2,490.10",26.07
28-10-22,14:00:00,"2,468.80","2,492.60",26.1
28-10-22,14:10:00,"2,470.50","2,493.80",26.1
28-10-22,14:20:00,"2,468.80","2,491.90",26.1
28-10-22,14:30:00,"2,468.80","2,491.90",26.12
28-10-22,14:40:00,"2,468.80","2,491.90",26.1
28-10-22,14:50:00,"2,468.80","2,491.90",26.12
28-10-22,15:00:00,"2,468.80","2,491.30",26.1
28-10-22,15:10:00,"2,468.80","2,491.30",26.1
28-10-22,15:20:00,"2,468.80","2,492.60",26.09
28-10-22,15:30:00,"2,470.50","2,492.60",26.12
28-10-22,15:40:00,"2,470.50","2,492.60",26.13
28-10-22,15:50:00,"2,466.40","2,490.10",26.12
28-10-22,16:00:00,"2,466.40","2,489.50",26.12
28-10-22,16:10:00,"2,468.80","2,491.90",26.12
28-10-22,16:20:00,"2,468.80","2,492.60",26.12
28-10-22,16:30:00,"2,468.80","2,492.60",26.1
28-10-22,16:40:00,"2,466.40","2,490.10",26.1
28-10-22,16:50:00,"2,466.40","2,490.10",26.1
28-10-22,17:00:00,"2,466.40","2,489.50",26.09
28-10-22,17:10:00,"2,466.40","2,490.10",26.09
28-10-22,17:20:00,"2,464.70","2,487.60",26.08
28-10-22,17:30:00,"2,464.70","2,489.50",26.08
28-10-22,17:40:00,"2,466.40","2,488.90",26.08
28-10-22,17:50:00,"2,466.40","2,490.10",26.07
28-10-22,18:00:00,"2,462.30","2,486.40",26.04
28-10-22,18:10:00,"2,462.30","2,485.80",26.03
28-10-22,18:20:00,"2,462.30","2,485.20",26.02
28-10-22,18:30:00,"2,462.30","2,485.20",26.01
28-10-22,18:40:00,"2,460.60","2,484.00",25.99
28-10-22,18:50:00,"2,460.60","2,482.70",25.98
28-10-22,19:00:00,"2,458.20","2,482.10",25.96
28-10-22,19:10:00,"2,456.40","2,480.30",25.94
28-10-22,19:20:00,"2,456.40","2,479.70",25.93
28-10-22,19:30:00,"2,454.70","2,479.10",25.92
28-10-22,19:40:00,"2,454.70","2,477.80",25.91
28-10-22,19:50:00,"2,454.70","2,477.20",25.88
28-10-22,20:00:00,"2,452.30","2,476.00",25.87
28-10-22,20:10:00,"2,452.30","2,475.40",25.87
28-10-22,20:20:00,"2,450.60","2,474.10",25.85
28-10-22,20:30:00,"2,448.20","2,472.90",25.83
28-10-22,20:40:00,"2,448.20","2,471.70",25.82
28-10-22,20:50:00,"2,446.50","2,470.50",25.81
28-10-22,21:00:00,"2,446.50","2,470.50",25.8
28-10-22,21:10:00,"2,446.50","2,469.80",25.8
28-10-22,21:20:00,"2,446.50","2,468.60",25.77
28-10-22,21:30:00,"2,446.50","2,468.60",25.77
28-10-22,21:40:00,"2,444.10","2,468.00",25.76
28-10-22,21:50:00,"2,444.10","2,468.00",25.73
28-10-22,22:00:00,"2,442.40","2,467.40",25.72
28-10-22,22:10:00,"2,440.00","2,465.60",25.71
28-10-22,22:20:00,"2,440.00","2,463.70",25.7
28-10-22,22:30:00,"2,440.00","2,463.70",25.7
28-10-22,22:40:00,"2,440.00","2,463.10",25.67
28-10-22,22:50:00,"2,438.30","2,463.10",25.67
28-10-22,23:00:00,"2,438.30","2,462.50",25.66
28-10-22,23:10:00,"2,434.10","2,460.00",25.65
28-10-22,23:20:00,"2,436.50","2,458.80",25.64
28-10-22,23:30:00,"2,434.10","2,458.20",25.62
28-10-22,23:40:00,"2,432.40","2,458.20",25.61
28-10-22,23:50:00,"2,432.40","2,455.70",25.59
29-10-22,0:00:00,"2,432.40","2,455.70",25.59
29-10-22,0:10:00,"2,432.40","2,455.10",25.57
29-10-22,0:20:00,"2,430.00","2,453.90",25.56
29-10-22,0:30:00,"2,430.00","2,452.70",25.55
29-10-22,0:40:00,"2,428.30","2,452.70",25.55
29-10-22,0:50:00,"2,430.00","2,452.70",25.55
29-10-22,1:00:00,"2,428.30","2,451.50",25.54
29-10-22,1:10:00,"2,425.90","2,450.20",25.52
29-10-22,1:20:00,"2,425.90","2,450.20",25.5
29-10-22,1:30:00,"2,425.90","2,450.20",25.5
29-10-22,1:40:00,"2,425.90","2,448.40",25.49
29-10-22,1:50:00,"2,425.90","2,448.40",25.49
29-10-22,2:00:00,"2,424.20","2,447.80",25.48
29-10-22,2:10:00,"2,424.20","2,447.80",25.46
29-10-22,2:20:00,"2,422.40","2,445.90",25.45
29-10-22,2:30:00,"2,422.40","2,445.90",25.44
29-10-22,2:40:00,"2,422.40","2,444.70",25.43
29-10-22,2:50:00,"2,420.10","2,444.10",25.41
29-10-22,3:00:00,"2,420.10","2,442.30",25.4
29-10-22,3:10:00,"2,418.30","2,442.90",25.4
29-10-22,3:20:00,"2,418.30","2,441.70",25.39
29-10-22,3:30:00,"2,418.30","2,441.70",25.39
29-10-22,3:40:00,"2,418.30","2,441.00",25.38
29-10-22,3:50:00,"2,414.20","2,438.00",25.36
29-10-22,4:00:00,"2,416.00","2,438.00",25.35
29-10-22,4:10:00,"2,414.20","2,436.10",25.35
29-10-22,4:20:00,"2,414.20","2,436.10",25.34
29-10-22,4:30:00,"2,414.20","2,436.10",25.33
29-10-22,4:40:00,"2,412.50","2,434.90",25.31
29-10-22,4:50:00,"2,410.10","2,433.70",25.3
29-10-22,5:00:00,"2,412.50","2,433.10",25.29
29-10-22,5:10:00,"2,410.10","2,433.10",25.29
29-10-22,5:20:00,"2,410.10","2,433.10",25.28
29-10-22,5:30:00,"2,410.10","2,432.50",25.27
29-10-22,5:40:00,"2,410.10","2,431.90",25.25
29-10-22,5:50:00,"2,412.50","2,434.90",25.25
29-10-22,6:00:00,"2,414.20","2,434.90",25.24
29-10-22,6:10:00,"2,414.20","2,435.50",25.23
29-10-22,6:20:00,"2,414.20","2,436.10",25.22
29-10-22,6:30:00,"2,414.20","2,437.40",25.22
29-10-22,6:40:00,"2,412.50","2,435.50",25.2
29-10-22,6:50:00,"2,414.20","2,437.40",25.19
29-10-22,7:00:00,"2,414.20","2,438.00",25.19
29-10-22,7:10:00,"2,416.00","2,438.00",25.19
29-10-22,7:20:00,"2,418.30","2,442.30",25.19
29-10-22,7:30:00,"2,418.30","2,440.40",25.18
29-10-22,7:40:00,"2,418.30","2,439.80",25.18
29-10-22,7:50:00,"2,418.30","2,441.00",25.19
29-10-22,8:00:00,"2,424.20","2,445.90",25.19
29-10-22,8:10:00,"2,416.00","2,438.00",25.18
29-10-22,8:20:00,"2,418.30","2,441.70",25.2
29-10-22,8:30:00,"2,418.30","2,439.20",25.22
29-10-22,8:40:00,"2,418.30","2,441.70",25.28
29-10-22,8:50:00,"2,420.10","2,442.90",25.31
29-10-22,9:00:00,"2,430.00","2,452.70",25.36
29-10-22,9:10:00,"2,438.30","2,460.60",25.4
29-10-22,9:20:00,"2,440.00","2,463.10",25.46
29-10-22,9:30:00,"2,446.50","2,466.80",25.51
29-10-22,9:40:00,"2,450.00","2,474.10",25.57
29-10-22,9:50:00,"2,442.40","2,464.90",25.57
29-10-22,10:00:00,"2,444.10","2,467.40",25.61
29-10-22,10:10:00,"2,442.40","2,464.90",25.64
29-10-22,10:20:00,"2,444.10","2,465.60",25.67
29-10-22,10:30:00,"2,442.40","2,464.30",25.67
29-10-22,10:40:00,"2,444.10","2,466.80",25.76
29-10-22,10:50:00,"2,450.00","2,473.50",25.85
29-10-22,11:00:00,"2,456.40","2,477.20",25.91
29-10-22,11:10:00,"2,462.30","2,484.00",25.97
29-10-22,11:20:00,"2,456.40","2,478.40",25.92
29-10-22,11:30:00,"2,458.20","2,479.70",25.93
29-10-22,11:40:00,"2,456.40","2,479.70",25.92
29-10-22,11:50:00,"2,458.20","2,480.90",25.93
29-10-22,12:00:00,"2,460.60","2,483.30",25.97
29-10-22,12:10:00,"2,462.30","2,484.60",26.01
29-10-22,12:20:00,"2,462.30","2,485.80",26.02
29-10-22,12:30:00,"2,462.30","2,486.40",26.04
29-10-22,12:40:00,"2,466.40","2,488.30",26.07
29-10-22,12:50:00,"2,466.40","2,489.50",26.08
29-10-22,13:00:00,"2,468.20","2,491.30",26.1
29-10-22,13:10:00,"2,472.30","2,495.60",26.17
29-10-22,13:20:00,"2,472.30","2,495.60",26.17
29-10-22,13:30:00,"2,472.30","2,495.60",26.18
29-10-22,13:40:00,"2,472.30","2,496.20",26.18
29-10-22,13:50:00,"2,474.70","2,498.10",26.2
29-10-22,14:00:00,"2,476.40","2,498.70",26.23
29-10-22,14:10:00,"2,476.40","2,500.50",26.24
29-10-22,14:20:00,"2,474.70","2,498.10",26.23
29-10-22,14:30:00,"2,476.40","2,500.50",26.28
29-10-22,14:40:00,"2,474.70","2,498.10",26.23
29-10-22,14:50:00,"2,472.30","2,497.50",26.2
29-10-22,15:00:00,"2,472.30","2,497.50",26.22
29-10-22,15:10:00,"2,472.30","2,497.50",26.2
29-10-22,15:20:00,"2,472.30","2,495.60",26.19
29-10-22,15:30:00,"2,472.30","2,495.60",26.2
29-10-22,15:40:00,"2,472.30","2,495.00",26.18
29-10-22,15:50:00,"2,472.30","2,495.60",26.19
29-10-22,16:00:00,"2,470.50","2,493.80",26.18
29-10-22,16:10:00,"2,470.50","2,493.20",26.18
29-10-22,16:20:00,"2,470.50","2,491.90",26.17
29-10-22,16:30:00,"2,466.40","2,490.10",26.14
29-10-22,16:40:00,"2,464.10","2,488.90",26.14
29-10-22,16:50:00,"2,466.40","2,489.50",26.13
29-10-22,17:00:00,"2,466.40","2,489.50",26.13
29-10-22,17:10:00,"2,464.10","2,487.60",26.12
29-10-22,17:20:00,"2,464.70","2,486.40",26.1
29-10-22,17:30:00,"2,462.30","2,486.40",26.09
29-10-22,17:40:00,"2,462.30","2,485.80",26.08
29-10-22,17:50:00,"2,462.30","2,486.40",26.07
29-10-22,18:00:00,"2,460.60","2,486.40",26.06
29-10-22,18:10:00,"2,462.30","2,484.60",26.04
29-10-22,18:20:00,"2,460.00","2,483.30",26.02
29-10-22,18:30:00,"2,462.30","2,485.20",26.01
29-10-22,18:40:00,"2,460.00","2,483.30",25.99
29-10-22,18:50:00,"2,458.20","2,483.30",25.98
29-10-22,19:00:00,"2,458.20","2,481.50",25.96
29-10-22,19:10:00,"2,455.90","2,479.10",25.94
29-10-22,19:20:00,"2,454.10","2,478.40",25.94
29-10-22,19:30:00,"2,455.90","2,478.40",25.93
29-10-22,19:40:00,"2,455.90","2,480.30",25.92
29-10-22,19:50:00,"2,454.10","2,478.40",25.91
29-10-22,20:00:00,"2,455.90","2,478.40",25.89
29-10-22,20:10:00,"2,454.10","2,477.80",25.87
29-10-22,20:20:00,"2,454.10","2,477.20",25.86
